Gene ID	Gene Symbol	Transcript ID	Gene Tax ID	miRNA	Site Type	UTR_start	UTR end	context++ score	context++ score percentile	weighted context++ score	weighted context++ score percentile	Predicted relative KD
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7000-5p	2	591	597	-0.020	3	-0.020	21	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7002-3p	1	924	930	-0.208	89	-0.206	92	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7004-5p	1	874	880	-0.255	78	-0.252	83	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7007-3p	1	747	753	-0.022	24	-0.022	42	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7009-3p	2	973	979	-0.167	93	-0.164	95	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7013-3p	1	724	730	-0.010	31	-0.010	50	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7019-3p	1	343	349	-0.025	45	-0.025	60	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7021-5p	1	770	776	-0.109	72	-0.108	82	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7029-5p	1	545	551	-0.183	88	-0.181	91	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7033-5p	2	732	738	-0.190	88	-0.188	91	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7034-3p	2	507	513	-0.109	78	-0.108	84	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7035-3p	2	118	124	-0.194	87	-0.192	91	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7035-5p	1	438	444	-0.019	32	-0.019	48	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7042-3p	1	61	67	-0.174	84	-0.174	88	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7047-5p	2	766	772	-0.134	67	-0.133	77	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7049-5p	2	303	309	-0.020	43	-0.020	59	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7051-5p	1	262	268	-0.010	25	-0.010	42	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7051-5p	3	892	899	-0.463	99	-0.458	99	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7056-5p	1	111	117	-0.187	78	-0.185	84	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7058-5p	2	575	581	-0.163	80	-0.161	85	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7068-5p	2	308	314	-0.020	36	-0.020	54	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7080-5p	1	770	776	-0.055	68	-0.054	77	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7084-5p	1	806	812	-0.133	89	-0.132	92	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7084-5p	1	864	870	-0.027	43	-0.027	59	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7086-5p	1	806	812	-0.164	87	-0.162	90	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7086-5p	3	863	870	-0.369	99	-0.365	99	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7087-3p	3	16	23	-0.388	96	-0.388	97	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7088-5p	1	671	677	-0.010	43	-0.010	60	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7089-3p	1	211	217	-0.111	80	-0.110	86	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7093-3p	2	51	57	-0.192	94	-0.192	96	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7116-5p	2	401	407	-0.061	49	-0.060	66	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7210-5p	1	648	654	-0.010	50	-0.010	66	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7211-3p	1	109	115	-0.170	83	-0.168	87	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7211-3p	1	29	35	-0.069	54	-0.069	66	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7217-5p	2	1025	1031	-0.091	70	-0.002	21	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7218-3p	2	696	702	-0.045	50	-0.045	66	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7220-3p	2	779	785	-0.104	87	-0.103	91	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7221-5p	1	72	78	-0.110	78	-0.110	85	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7222-3p	1	731	737	-0.089	77	-0.088	83	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7222-3p	1	951	957	-0.184	90	-0.182	93	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7222-5p	3	1027	1034	-0.544	99	-0.008	42	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7226-5p	2	679	685	-0.026	43	-0.026	56	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7235-5p	2	766	772	-0.083	67	-0.082	76	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7237-5p	1	502	508	-0.136	73	-0.135	81	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7239-5p	1	747	753	-0.010	28	-0.010	45	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7242-3p	1	840	846	-0.156	79	-0.154	85	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7242-3p	2	753	759	-0.020	21	-0.020	39	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7243-5p	3	276	283	-0.338	95	-0.335	96	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-761	2	221	227	-0.020	55	-0.020	68	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-763	2	37	43	-0.114	80	-0.114	86	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-764-3p	1	769	775	-0.031	69	-0.031	75	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-764-5p	3	922	929	-0.415	98	-0.411	98	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7649-5p	2	581	587	-0.020	9	-0.020	30	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7651-3p	1	918	924	-0.077	84	-0.076	89	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7652-3p	2	422	428	-0.020	33	-0.020	50	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7655-3p	2	884	890	-0.253	97	-0.250	98	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7659-5p	2	487	493	-0.204	86	-0.202	90	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7661-3p	2	143	149	-0.230	89	-0.228	92	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7661-5p	3	789	796	-0.038	70	-0.038	78	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7665-3p	1	97	103	-0.047	48	-0.047	61	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7665-3p	2	432	438	-0.020	25	-0.020	42	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7671-3p	2	318	324	-0.373	90	-0.369	93	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-767	2	854	860	-0.255	95	-0.252	96	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7674-3p	2	630	636	-0.229	92	-0.227	95	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7674-5p	1	452	458	-0.157	84	-0.155	88	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7678-3p	1	971	977	-0.108	89	-0.106	92	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7683-5p	3	873	880	-0.490	95	-0.485	96	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7684-3p	1	234	240	-0.068	48	-0.067	64	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7685-3p	2	569	575	-0.092	58	-0.091	71	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7687-3p	1	535	541	-0.102	77	-0.101	85	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-7688-3p	2	422	428	-0.022	39	-0.022	54	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-802-5p	2	396	402	-0.073	79	-0.072	86	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-8091	1	109	115	-0.171	81	-0.169	86	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-8091	1	29	35	-0.118	69	-0.118	79	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-8101	1	24	30	-0.313	88	-0.313	91	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-872-3p	2	776	782	-0.122	81	-0.121	89	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-873a-5p.1	2	779	785	-0.100	92	-0.099	94	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-874-3p	2	426	432	-0.084	64	-0.083	74	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-874-5p	1	156	162	-0.275	87	-0.272	91	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-877-5p	2	806	812	-0.105	72	-0.104	81	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-877-5p	2	864	870	-0.039	40	-0.039	56	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-879-5p	1	308	314	-0.017	22	-0.017	40	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-935	2	374	380	-0.054	51	-0.054	66	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-93-5p	1	66	72	-0.032	74	-0.032	80	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-9769-3p	3	198	205	-0.241	90	-0.239	93	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10090	mmu-miR-9769-5p	3	1007	1014	-0.565	99	-0.554	99	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-101a-3p	2	392	398	-0.096	81	-0.095	87	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-101a-5p	2	368	374	-0.080	81	-0.079	88	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-101b-3p	2	392	398	-0.096	81	-0.095	87	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-1188-3p	1	300	306	-0.042	56	-0.042	67	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-122-5p	1	97	103	-0.066	63	-0.065	72	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-132-3p	2	587	593	-0.066	77	-0.065	84	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-133a-3p	1	191	197	-0.076	54	-0.075	65	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-133b-3p	1	191	197	-0.076	54	-0.075	65	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-134-3p	2	310	316	-0.162	82	-0.160	87	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-148a-5p	1	55	61	-0.080	76	-0.080	84	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-148b-5p	1	55	61	-0.013	43	-0.013	59	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-15a-5p	3	215	222	-0.089	67	-0.088	76	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-15b-5p	3	215	222	-0.089	67	-0.088	76	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-16-5p	3	215	222	-0.081	66	-0.080	76	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-183-5p	2	1020	1026	-0.259	92	-0.255	95	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-1839-3p	1	223	229	-0.100	61	-0.099	75	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-192-5p	2	223	229	-0.092	70	-0.091	80	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-195-5p	3	215	222	-0.081	65	-0.080	75	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-199a-5p	3	275	282	-0.232	91	-0.230	94	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-204-5p	1	981	987	-0.136	85	-0.134	90	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-205	2	332	338	-0.067	74	-0.066	81	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-208a-3p	1	599	605	-0.096	73	-0.095	82	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-208b-3p	1	599	605	-0.096	73	-0.095	82	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-211-3p	1	238	244	-0.010	16	-0.010	34	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-211-5p	1	981	987	-0.136	85	-0.134	90	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-212-3p	2	587	593	-0.066	77	-0.065	84	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-212-5p	2	493	499	-0.115	75	-0.114	82	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-214-3p	2	213	219	-0.035	55	-0.035	66	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-215	2	223	229	-0.096	69	-0.095	80	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-218a-1-3p	2	805	811	-0.193	94	-0.191	96	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-218a-5p	1	607	613	-0.074	68	-0.073	77	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-218a-5p	1	935	941	-0.234	91	-0.232	94	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-221-5p	3	837	844	-0.225	90	-0.223	93	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-222-5p	3	931	938	-0.457	99	-0.452	99	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-224-3p	2	506	512	-0.079	70	-0.078	80	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-26a-5p	1	667	673	-0.010	20	-0.010	40	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-26b-5p	1	667	673	-0.010	20	-0.010	40	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-292-3p	1	88	94	-0.199	89	-0.199	92	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-298-3p	1	316	322	-0.141	77	-0.140	85	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-298-5p	2	566	572	-0.031	60	-0.031	69	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-29a-3p	2	850	856	-0.176	77	-0.174	84	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-29b-3p	2	850	856	-0.187	79	-0.185	85	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-29c-3p	2	850	856	-0.187	79	-0.185	85	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-301a-5p	1	109	115	-0.010	45	-0.010	63	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-301b-5p	1	109	115	-0.010	45	-0.010	63	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-3064-5p	1	540	546	-0.114	75	-0.113	83	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-3075	1	536	542	-0.115	59	-0.114	71	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-322-5p	3	215	222	-0.118	75	-0.117	82	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-324-5p	2	466	472	-0.186	80	-0.184	86	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-344b-1-3p	1	895	901	-0.010	57	-0.010	78	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-345-5p	3	225	232	-0.363	95	-0.359	97	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-347	1	61	67	-0.110	72	-0.110	80	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-349	2	249	255	-0.045	53	-0.045	65	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-3548	1	989	995	-0.166	85	-0.163	90	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-3556a	2	339	345	-0.020	24	-0.020	48	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-3558-5p	1	329	335	-0.073	62	-0.072	74	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-3559-5p	2	152	158	-0.063	70	-0.062	79	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-3561-5p	1	868	874	-0.016	44	-0.016	57	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-3575	2	434	440	-0.020	37	-0.020	53	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-3576	1	720	726	-0.024	29	-0.024	49	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-3577	2	62	68	-0.239	90	-0.239	93	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-3584-5p	1	532	538	-0.062	58	-0.061	68	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-3585-5p	2	791	797	-0.091	82	-0.090	88	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-3588	1	791	797	-0.071	78	-0.070	85	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-3594-3p	2	718	724	-0.164	71	-0.162	80	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-370-3p	2	435	441	-0.020	39	-0.020	56	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-376b-3p	1	993	999	-0.186	84	-0.183	90	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-376b-3p	3	329	336	-0.109	66	-0.108	78	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-379-5p	2	684	690	-0.093	70	-0.092	78	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-381-5p	2	322	328	-0.300	87	-0.297	90	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-409a-3p	1	939	945	-0.127	85	-0.126	89	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-410-3p	1	895	901	-0.010	52	-0.010	72	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-412-3p	3	336	343	-0.198	92	-0.196	94	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-425-5p	1	878	884	-0.113	84	-0.112	90	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-448-5p	2	170	176	-0.020	23	-0.020	45	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-485-5p	3	299	306	-0.178	83	-0.176	88	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-490-5p	2	1035	1041	-0.084	75	-0.002	29	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-497-5p	3	215	222	-0.118	75	-0.117	82	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-499-5p	1	599	605	-0.026	39	-0.026	58	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-503-5p	1	216	222	-0.165	90	-0.163	93	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-509-5p	2	729	735	-0.083	71	-0.082	81	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-542-3p	2	443	449	-0.020	27	-0.020	46	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-542-5p	2	582	588	-0.175	58	-0.173	70	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-543-3p	1	636	642	-0.010	52	-0.010	68	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-598-3p	2	817	823	-0.292	90	-0.289	93	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-628	2	226	232	-0.112	78	-0.111	85	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-6318	2	85	91	-0.084	68	-0.084	78	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-6323	1	316	322	-0.010	22	-0.010	42	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-6326	1	190	196	-0.119	70	-0.118	79	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-6328	2	437	443	-0.131	75	-0.130	82	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-6331	1	192	198	-0.010	35	-0.010	50	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-664-1-5p	1	541	547	-0.142	78	-0.141	84	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-664-2-5p	1	541	547	-0.142	78	-0.141	84	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-665	1	727	733	-0.027	42	-0.027	56	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-666-5p	2	752	758	-0.107	32	-0.106	45	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-672-3p	2	707	713	-0.020	52	-0.020	67	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-761	2	213	219	-0.020	55	-0.020	68	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-764-3p	1	765	771	-0.025	65	-0.025	72	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-764-5p	3	933	940	-0.428	98	-0.423	98	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-7a-5p	2	734	740	-0.098	81	-0.097	87	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-7b	2	734	740	-0.098	81	-0.097	87	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-802-5p	2	639	645	-0.127	87	-0.126	92	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-872-3p	2	772	778	-0.139	85	-0.138	90	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-874-3p	2	421	427	-0.035	45	-0.035	58	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-879-5p	1	300	306	-0.010	15	-0.010	33	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	10116	rno-miR-881-3p	2	313	319	-0.020	37	-0.020	56	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-10b-5p	1	138	144	-0.212	82	-0.210	87	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-1-1-5p	1	220	226	-0.158	81	-0.156	89	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-1-2-5p	3	219	226	-0.475	99	-0.470	99	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-128a-3p	1	16	22	-0.206	89	-0.206	92	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-128b-3p	1	16	22	-0.206	89	-0.206	92	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-16-1-3p	3	86	93	-0.471	99	-0.466	99	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-16-2-3p	2	341	347	-0.051	70	-0.050	81	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-1643a-3p	2	302	308	-0.383	97	-0.379	98	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-181a-5p	2	372	378	-0.305	90	-0.003	23	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-181b-5p	2	372	378	-0.305	90	-0.003	23	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-186-5p	2	96	102	-0.067	92	-0.066	95	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-205a	1	199	205	-0.136	82	-0.135	87	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-26-5p	1	196	202	-0.230	92	-0.228	95	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-27a-3p	2	16	22	-0.257	91	-0.257	94	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-27b-3p	2	16	22	-0.279	93	-0.279	95	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-340-3p	2	146	152	-0.060	69	-0.059	80	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-599-3p	1	117	123	-0.093	85	-0.092	89	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-7	1	312	318	-0.120	84	-0.119	90	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-7246-3p	1	260	266	-0.107	87	-0.106	92	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-7256-5p	2	108	114	-0.272	92	-0.269	95	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-7269-3p	1	333	339	-0.283	69	-0.280	80	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-7273-5p	1	172	178	-0.212	91	-0.210	94	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-7281-3p	1	83	89	-0.062	90	-0.061	94	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-7282-3p	1	361	367	-0.263	87	-0.005	20	NULL
ENSG00000081760.12	AACS	ENST00000261686.6	13616	mdo-miR-7287-5p	1	127	133	-0.050	76	-0.049	84	NULL
